127.0.0.1 - - [08/Jul/2026:03:11:06 +0000] "GET / HTTP/1.1" 500 45 "-" "curl/8.20.0"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/css/skins/_all-skins.min.css HTTP/1.1" 200 41878 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/css/style.css HTTP/1.1" 200 2819 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/3b669b63/yii.js HTTP/1.1" 200 20981 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/3b669b63/yii.activeForm.js HTTP/1.1" 200 37160 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/3b669b63/yii.validation.js HTTP/1.1" 200 17450 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/js/app.min.js HTTP/1.1" 200 9420 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/4c31b683/js/bootstrap.js HTTP/1.1" 200 75484 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/plugins/fastclick/fastclick.min.js HTTP/1.1" 200 8776 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js HTTP/1.1" 200 33323 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/plugins/sparkline/jquery.sparkline.min.js HTTP/1.1" 200 43247 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/4c31b683/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028 "http://localhost/backend/assets/4c31b683/css/bootstrap.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/plugins/chartjs/Chart.min.js HTTP/1.1" 200 52092 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/plugins/slimScroll/jquery.slimscroll.min.js HTTP/1.1" 200 6230 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:26 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-world-mill-en.js HTTP/1.1" 200 144313 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "POST /backend/site/login HTTP/1.1" 302 5 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/admin/menu/index HTTP/1.1" 200 76860 "http://localhost/backend/site/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/4c31b683/css/bootstrap.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/f08b60b4/css/bootstrap-dialog-bs3.min.css HTTP/1.1" 200 2334 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/5aa2b3cb/css/kv-grid.min.css HTTP/1.1" 200 12272 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/5aa2b3cb/css/jquery.resizableColumns.min.css HTTP/1.1" 200 263 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/829b4d82/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-1.2.2.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/css/AdminLTE.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/css/skins/_all-skins.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/css/style.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/f08b60b4/js/dialog.min.js HTTP/1.1" 200 2433 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/c2fd326f/jquery.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/3b669b63/yii.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/3b669b63/yii.gridView.js HTTP/1.1" 200 9758 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/4c31b683/js/bootstrap.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/f08b60b4/js/dialog-yii.min.js HTTP/1.1" 200 561 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/f08b60b4/js/bootstrap-dialog.min.js HTTP/1.1" 200 23275 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/5aa2b3cb/js/kv-grid-export.min.js HTTP/1.1" 200 9504 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/5aa2b3cb/js/jquery.resizableColumns.min.js HTTP/1.1" 200 5292 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/e7ffe172/jquery.pjax.js HTTP/1.1" 200 29506 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/sparkline/jquery.sparkline.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/fastclick/fastclick.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/js/app.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-world-mill-en.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/829b4d82/fonts/fontawesome-webfont.woff2?v=4.4.0 HTTP/1.1" 200 64464 "http://localhost/backend/assets/829b4d82/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/chartjs/Chart.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:36 +0000] "GET /backend/assets/478006c7/plugins/slimScroll/jquery.slimscroll.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
127.0.0.1 - - [08/Jul/2026:06:50:41 +0000] "GET / HTTP/1.1" 200 52380 "-" "curl/8.20.0"
172.18.0.3 - - [08/Jul/2026:06:50:50 +0000] "GET / HTTP/1.1" 200 52380 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:50 +0000] "GET /assets/3b669b63/yii.js HTTP/1.1" 200 20981 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:50 +0000] "GET /assets/c2fd326f/jquery.js HTTP/1.1" 200 285314 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/admin/menu/index HTTP/1.1" 200 76853 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/4c31b683/css/bootstrap.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/5aa2b3cb/css/kv-grid.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/f08b60b4/css/bootstrap-dialog-bs3.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/5aa2b3cb/css/jquery.resizableColumns.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/829b4d82/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-1.2.2.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/css/AdminLTE.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/css/skins/_all-skins.min.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/css/style.css HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/f08b60b4/js/dialog.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/c2fd326f/jquery.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/3b669b63/yii.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/3b669b63/yii.gridView.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/4c31b683/js/bootstrap.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/f08b60b4/js/dialog-yii.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/f08b60b4/js/bootstrap-dialog.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/5aa2b3cb/js/kv-grid-export.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/5aa2b3cb/js/jquery.resizableColumns.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/829b4d82/fonts/fontawesome-webfont.woff2?v=4.4.0 HTTP/1.1" 304 0 "http://localhost/backend/assets/829b4d82/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/4c31b683/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 0 "http://localhost/backend/assets/4c31b683/css/bootstrap.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/fastclick/fastclick.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/e7ffe172/jquery.pjax.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/js/app.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/sparkline/jquery.sparkline.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/jvectormap/jquery-jvectormap-world-mill-en.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/slimScroll/jquery.slimscroll.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
172.18.0.3 - - [08/Jul/2026:06:50:54 +0000] "GET /backend/assets/478006c7/plugins/chartjs/Chart.min.js HTTP/1.1" 304 0 "http://localhost/backend/admin/menu/index" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36"
127.0.0.1 - - [08/Jul/2026:06:51:12 +0000] "GET / HTTP/1.1" 200 52380 "-" "curl/8.20.0"
